15,6,2382,117,152,188,1,-1,-1,-1
15,7,1474,180,340,216,1,-1,-1,-1
16,0,2140,215,273,475,1,-1,-1,-1
16,3,575,97,224,160,1,-1,-1,-1
17,0,2144,232,268,452,1,-1,-1,-1
17,3,575,97,224,160,1,-1,-1,-1
17,8,420,388,644,728,1,-1,-1,-1
17,9,4,504,388,484,1,-1,-1,-1
17,10,1784,364,256,424,1,-1,-1,-1
17,11,1424,376,388,412,1,-1,-1,-1
18,0,2144,233,268,452,1,-1,-1,-1
18,3,573,106,224,160,1,-1,-1,-1
18,8,420,388,644,728,1,-1,-1,-1
18,9,6,507,388,484,1,-1,-1,-1
18,10,1784,367,256,424,1,-1,-1,-1
18,11,1423,378,388,412,1,-1,-1,-1
19,0,2144,240,268,452,1,-1,-1,-1
19,3,575,110,224,160,1,-1,-1,-1
19,8,424,395,644,728,1,-1,-1,-1
19,9,5,510,388,484,1,-1,-1,-1
19,10,1785,371,256,424,1,-1,-1,-1
19,11,1420,384,388,412,1,-1,-1,-1
20,0,2153,254,255,430,1,-1,-1,-1
20,3,578,115,224,160,1,-1,-1,-1
20,8,424,397,644,728,1,-1,-1,-1
20,9,5,517,388,484,1,-1,-1,-1
20,10,1786,376,256,424,1,-1,-1,-1
20,11,1418,385,388,412,1,-1,-1,-1
21,0,2152,256,255,430,1,-1,-1,-1
21,3,578,119,224,160,1,-1,-1,-1
21,8,425,398,644,728,1,-1,-1,-1
21,9,7,520,388,484,1,-1,-1,-1
21,10,1785,378,256,424,1,-1,-1,-1
21,11,1417,391,388,412,1,-1,-1,-1
22,0,2153,262,255,430,1,-1,-1,-1
22,8,428,407,644,728,1,-1,-1,-1
22,9,6,525,388,484,1,-1,-1,-1
22,10,1791,392,244,404,1,-1,-1,-1
22,11,1427,403,370,392,1,-1,-1,-1
23,0,2157,266,255,430,1,-1,-1,-1
23,8,431,414,644,728,1,-1,-1,-1
23,9,0,520,407,508,1,-1,-1,-1
23,10,1796,397,244,404,1,-1,-1,-1
24,0,2158,269,255,430,1,-1,-1,-1
24,8,432,417,644,728,1,-1,-1,-1
24,9,4,525,407,508,1,-1,-1,-1
24,10,1797,399,244,404,1,-1,-1,-1
25,0,2156,264,256,452,1,-1,-1,-1
25,8,436,424,680,724,1,-1,-1,-1
25,9,4,536,384,488,1,-1,-1,-1
25,10,1808,396,252,408,1,-1,-1,-1
25,12,1432,412,380,412,1,-1,-1,-1
25,13,0,368,464,504,1,-1,-1,-1
25,14,1612,276,344,228,1,-1,-1,-1
25,15,1404,224,348,240,1,-1,-1,-1
25,16,936,180,404,324,1,-1,-1,-1
25,17,592,140,204,160,1,-1,-1,-1
26,0,2165,278,244,430,1,-1,-1,-1
26,8,438,427,680,724,1,-1,-1,-1
26,9,-1,528,403,512,1,-1,-1,-1
26,10,1817,410,240,389,1,-1,-1,-1
26,12,1431,419,380,412,1,-1,-1,-1
26,13,3,373,464,504,1,-1,-1,-1
26,14,1615,280,344,228,1,-1,-1,-1
26,15,1405,228,348,240,1,-1,-1,-1
26,16,938,183,404,324,1,-1,-1,-1
26,17,597,145,204,160,1,-1,-1,-1
27,0,2169,278,244,430,1,-1,-1,-1
27,8,441,429,680,724,1,-1,-1,-1
27,9,4,530,403,512,1,-1,-1,-1
27,10,1823,410,240,389,1,-1,-1,-1
27,12,1437,421,380,412,1,-1,-1,-1
27,13,4,378,464,504,1,-1,-1,-1
27,14,1619,282,344,228,1,-1,-1,-1
27,15,1407,230,348,240,1,-1,-1,-1
27,16,943,184,404,324,1,-1,-1,-1
27,17,600,148,204,160,1,-1,-1,-1
28,0,2179,282,244,430,1,-1,-1,-1
28,8,453,430,680,724,1,-1,-1,-1
28,9,11,536,403,512,1,-1,-1,-1
28,10,1832,415,240,389,1,-1,-1,-1
28,12,1446,426,380,412,1,-1,-1,-1
28,13,15,384,464,504,1,-1,-1,-1
28,14,1630,286,344,228,1,-1,-1,-1
28,15,1412,235,348,240,1,-1,-1,-1
28,16,945,187,404,324,1,-1,-1,-1
28,17,612,151,204,160,1,-1,-1,-1
29,0,2192,276,256,452,1,-1,-1,-1
29,8,453,418,714,760,1,-1,-1,-1
29,9,30,542,403,512,1,-1,-1,-1
29,13,32,388,464,504,1,-1,-1,-1
29,14,1649,293,344,228,1,-1,-1,-1
29,15,1428,243,348,240,1,-1,-1,-1
29,16,959,193,404,324,1,-1,-1,-1
29,17,630,158,204,160,1,-1,-1,-1
30,0,2209,291,244,430,1,-1,-1,-1
30,8,465,423,714,760,1,-1,-1,-1
30,9,40,545,403,512,1,-1,-1,-1
30,13,46,391,464,504,1,-1,-1,-1
30,14,1661,295,344,228,1,-1,-1,-1
30,15,1439,248,348,240,1,-1,-1,-1
30,16,979,200,385,309,1,-1,-1,-1
30,17,645,160,204,160,1,-1,-1,-1
31,0,2243,299,244,430,1,-1,-1,-1
31,8,502,426,714,760,1,-1,-1,-1
31,13,78,399,464,504,1,-1,-1,-1
31,14,1693,301,344,228,1,-1,-1,-1
31,15,1469,255,348,240,1,-1,-1,-1
32,0,2284,307,244,430,1,-1,-1,-1
32,8,545,436,714,760,1,-1,-1,-1
32,13,125,405,464,504,1,-1,-1,-1
32,14,1734,309,344,228,1,-1,-1,-1
32,15,1506,263,348,240,1,-1,-1,-1
33,0,2316,308,244,452,1,-1,-1,-1
33,8,596,464,696,728,1,-1,-1,-1
33,13,125,405,464,504,1,-1,-1,-1
33,14,1734,309,344,228,1,-1,-1,-1
33,15,1506,263,348,240,1,-1,-1,-1
33,18,200,580,336,476,1,-1,-1,-1
33,19,1576,448,436,404,1,-1,-1,-1
34,8,651,471,696,728,1,-1,-1,-1
34,18,247,587,336,476,1,-1,-1,-1
34,19,1626,457,436,404,1,-1,-1,-1
35,8,709,484,696,728,1,-1,-1,-1
35,18,299,599,336,476,1,-1,-1,-1
35,19,1677,468,436,404,1,-1,-1,-1
36,8,734,485,696,728,1,-1,-1,-1
36,19,1715,473,436,404,1,-1,-1,-1
37,8,790,494,696,728,1,-1,-1,-1
37,19,1762,480,436,404,1,-1,-1,-1
38,8,840,501,696,728,1,-1,-1,-1
38,19,1808,488,436,404,1,-1,-1,-1
39,8,864,507,696,728,1,-1,-1,-1
39,19,1834,489,436,404,1,-1,-1,-1
40,8,913,511,696,728,1,-1,-1,-1
41,8,956,520,688,728,1,-1,-1,-1
41,20,0,516,484,572,1,-1,-1,-1
41,21,1356,272,392,320,1,-1,-1,-1
41,22,1920,504,396,404,1,-1,-1,-1
41,23,1816,312,376,260,1,-1,-1,-1
41,24,2340,492,220,408,1,-1,-1,-1
41,25,448,464,544,508,1,-1,-1,-1
41,26,492,636,400,484,1,-1,-1,-1
41,27,1108,232,224,168,1,-1,-1,-1
41,28,2112,368,384,268,1,-1,-1,-1
41,29,600,232,164,188,1,-1,-1,-1
41,30,240,264,276,200,1,-1,-1,-1
41,31,92,268,212,220,1,-1,-1,-1
42,8,970,521,688,728,1,-1,-1,-1
42,20,1,507,508,601,1,-1,-1,-1
42,21,1377,279,373,305,1,-1,-1,-1
42,22,1943,511,377,385,1,-1,-1,-1
42,23,1831,313,376,260,1,-1,-1,-1
42,24,2353,495,220,408,1,-1,-1,-1
42,25,477,477,518,484,1,-1,-1,-1
42,26,503,640,400,484,1,-1,-1,-1
42,27,1127,234,224,168,1,-1,-1,-1
42,28,2128,371,384,268,1,-1,-1,-1
42,29,619,234,164,188,1,-1,-1,-1
42,30,260,265,276,200,1,-1,-1,-1
42,31,111,270,212,220,1,-1,-1,-1
43,8,1011,520,688,728,1,-1,-1,-1
43,20,27,510,508,601,1,-1,-1,-1
43,21,1410,281,373,305,1,-1,-1,-1
43,22,1972,504,396,404,1,-1,-1,-1
43,23,1864,317,376,260,1,-1,-1,-1
43,24,2389,496,220,408,1,-1,-1,-1
43,25,515,478,518,484,1,-1,-1,-1
43,27,1161,237,224,168,1,-1,-1,-1
43,28,2163,375,384,268,1,-1,-1,-1
43,29,654,238,164,188,1,-1,-1,-1
43,30,293,267,276,200,1,-1,-1,-1
43,31,144,273,212,220,1,-1,-1,-1
44,8,1038,523,688,728,1,-1,-1,-1
44,20,76,525,484,572,1,-1,-1,-1
44,21,1437,285,373,305,1,-1,-1,-1
44,23,1890,320,376,260,1,-1,-1,-1
44,25,547,482,518,484,1,-1,-1,-1
44,27,1185,237,235,176,1,-1,-1,-1
44,28,2191,379,384,268,1,-1,-1,-1
44,29,685,241,164,188,1,-1,-1,-1
44,30,324,272,276,200,1,-1,-1,-1
44,31,175,276,212,220,1,-1,-1,-1
45,8,1049,523,688,728,1,-1,-1,-1
45,20,73,512,508,601,1,-1,-1,-1
45,21,1447,288,373,305,1,-1,-1,-1
45,23,1907,330,358,248,1,-1,-1,-1
45,25,558,482,518,484,1,-1,-1,-1
45,27,1207,241,224,168,1,-1,-1,-1
45,28,2203,380,384,268,1,-1,-1,-1
45,29,700,243,164,188,1,-1,-1,-1
45,30,339,274,276,200,1,-1,-1,-1
45,31,192,279,212,220,1,-1,-1,-1
46,8,1072,527,688,728,1,-1,-1,-1
46,23,1930,333,358,248,1,-1,-1,-1
46,25,583,489,518,484,1,-1,-1,-1
46,27,1236,249,213,160,1,-1,-1,-1
46,28,2231,383,384,268,1,-1,-1,-1
46,29,722,246,164,188,1,-1,-1,-1
46,30,365,277,276,200,1,-1,-1,-1
46,31,215,281,212,220,1,-1,-1,-1
47,8,1098,534,688,728,1,-1,-1,-1
47,25,605,489,518,484,1,-1,-1,-1
47,27,1258,254,213,160,1,-1,-1,-1
47,29,744,251,164,188,1,-1,-1,-1
47,30,387,281,276,200,1,-1,-1,-1
47,31,238,285,212,220,1,-1,-1,-1
48,8,1117,536,688,728,1,-1,-1,-1
48,25,602,480,544,508,1,-1,-1,-1
48,27,1271,256,213,160,1,-1,-1,-1
48,29,758,253,164,188,1,-1,-1,-1
48,30,396,284,276,200,1,-1,-1,-1
48,31,250,288,212,220,1,-1,-1,-1
49,8,1136,544,696,728,1,-1,-1,-1
49,25,620,492,532,492,1,-1,-1,-1
49,27,1288,256,208,168,1,-1,-1,-1
49,29,758,253,164,188,1,-1,-1,-1
49,30,416,288,276,204,1,-1,-1,-1
49,31,272,292,180,220,1,-1,-1,-1
49,32,1488,300,400,312,1,-1,-1,-1
49,33,60,544,488,564,1,-1,-1,-1
49,34,1968,340,372,264,1,-1,-1,-1
49,35,2088,528,356,412,1,-1,-1,-1
49,36,2316,396,244,484,1,-1,-1,-1
49,37,688,660,448,468,1,-1,-1,-1
49,38,1760,224,336,244,1,-1,-1,-1
50,8,1153,541,696,728,1,-1,-1,-1
50,25,639,498,532,492,1,-1,-1,-1
50,27,1311,260,208,168,1,-1,-1,-1
50,30,441,290,276,204,1,-1,-1,-1
50,31,295,296,180,220,1,-1,-1,-1
50,32,1508,303,400,312,1,-1,-1,-1
50,33,68,533,512,592,1,-1,-1,-1
50,34,1984,342,372,264,1,-1,-1,-1
50,35,2110,528,356,412,1,-1,-1,-1
50,36,2332,397,244,484,1,-1,-1,-1
50,37,710,665,448,468,1,-1,-1,-1
50,38,1789,233,320,232,1,-1,-1,-1
51,8,1168,547,696,728,1,-1,-1,-1
51,25,652,500,532,492,1,-1,-1,-1
51,27,1322,263,208,168,1,-1,-1,-1
51,30,450,294,276,204,1,-1,-1,-1
51,31,307,299,180,220,1,-1,-1,-1
51,32,1517,306,400,312,1,-1,-1,-1
51,33,90,552,488,564,1,-1,-1,-1
51,34,1992,346,372,264,1,-1,-1,-1
51,35,2116,536,356,412,1,-1,-1,-1
51,36,2348,408,232,461,1,-1,-1,-1
51,37,720,666,448,468,1,-1,-1,-1
51,38,1797,236,320,232,1,-1,-1,-1
52,8,1202,565,663,693,1,-1,-1,-1
52,25,676,505,532,492,1,-1,-1,-1
52,27,1346,267,208,168,1,-1,-1,-1
52,30,475,298,276,204,1,-1,-1,-1
52,31,329,303,180,220,1,-1,-1,-1
52,32,1534,308,400,312,1,-1,-1,-1
52,33,111,557,488,564,1,-1,-1,-1
52,34,2013,350,372,264,1,-1,-1,-1
52,35,2139,535,356,412,1,-1,-1,-1
52,37,744,670,448,468,1,-1,-1,-1
52,38,1819,240,320,232,1,-1,-1,-1
53,8,1224,574,663,693,1,-1,-1,-1
53,25,697,510,532,492,1,-1,-1,-1
53,27,1369,270,208,168,1,-1,-1,-1
53,30,499,301,276,204,1,-1,-1,-1
53,31,352,307,180,220,1,-1,-1,-1
53,32,1556,310,400,312,1,-1,-1,-1
53,33,116,550,512,592,1,-1,-1,-1
53,34,2032,353,372,264,1,-1,-1,-1
53,35,2159,540,356,412,1,-1,-1,-1
53,38,1839,244,320,232,1,-1,-1,-1
54,8,1240,570,663,693,1,-1,-1,-1
54,25,707,513,532,492,1,-1,-1,-1
54,27,1378,271,208,168,1,-1,-1,-1
54,30,506,302,276,204,1,-1,-1,-1
54,31,366,308,180,220,1,-1,-1,-1
54,32,1563,309,400,312,1,-1,-1,-1
54,34,2046,359,354,251,1,-1,-1,-1
54,35,2174,550,339,392,1,-1,-1,-1
54,38,1848,245,320,232,1,-1,-1,-1
55,8,1253,575,663,693,1,-1,-1,-1
55,25,727,515,532,492,1,-1,-1,-1
55,27,1404,278,198,160,1,-1,-1,-1
55,30,530,306,276,204,1,-1,-1,-1
55,31,386,311,180,220,1,-1,-1,-1
55,32,1580,312,400,312,1,-1,-1,-1
55,38,1871,248,320,232,1,-1,-1,-1
56,8,1278,575,663,693,1,-1,-1,-1
56,25,753,518,532,492,1,-1,-1,-1
56,27,1427,280,198,160,1,-1,-1,-1
56,30,553,309,276,204,1,-1,-1,-1
56,31,409,313,180,220,1,-1,-1,-1
56,38,1890,249,320,232,1,-1,-1,-1
57,8,1284,568,684,728,1,-1,-1,-1
57,25,764,512,524,496,1,-1,-1,-1
57,27,1440,280,180,160,1,-1,-1,-1
57,30,560,308,264,212,1,-1,-1,-1
57,31,428,316,180,220,1,-1,-1,-1
57,38,1900,248,348,200,1,-1,-1,-1
57,39,2224,548,332,412,1,-1,-1,-1
57,40,1588,316,452,320,1,-1,-1,-1
57,41,192,568,528,564,1,-1,-1,-1
57,42,856,680,364,488,1,-1,-1,-1
57,43,2076,364,376,292,1,-1,-1,-1
57,44,2268,192,80,76,1,-1,-1,-1
57,45,928,276,152,196,1,-1,-1,-1
57,46,2484,192,76,148,1,-1,-1,-1
58,8,1303,572,684,728,1,-1,-1,-1
58,25,770,501,550,521,1,-1,-1,-1
58,27,1459,280,180,160,1,-1,-1,-1
58,30,582,309,264,212,1,-1,-1,-1
58,31,449,317,180,220,1,-1,-1,-1
58,38,1918,248,348,200,1,-1,-1,-1
58,39,2239,549,332,412,1,-1,-1,-1
58,40,1602,316,452,320,1,-1,-1,-1
58,41,208,564,528,564,1,-1,-1,-1
58,43,2091,365,376,292,1,-1,-1,-1
58,44,2289,192,80,76,1,-1,-1,-1
58,45,948,277,152,196,1,-1,-1,-1
59,8,1340,587,651,693,1,-1,-1,-1
59,25,808,513,524,496,1,-1,-1,-1
59,27,1479,280,180,160,1,-1,-1,-1
59,30,605,309,264,212,1,-1,-1,-1
59,31,471,317,180,220,1,-1,-1,-1
59,38,1948,254,331,190,1,-1,-1,-1
59,39,2255,550,332,412,1,-1,-1,-1
59,41,228,568,528,564,1,-1,-1,-1
59,43,2110,367,376,292,1,-1,-1,-1
59,44,2311,193,80,76,1,-1,-1,-1
59,45,969,277,152,196,1,-1,-1,-1
60,8,1351,583,651,693,1,-1,-1,-1
60,25,819,515,524,496,1,-1,-1,-1
60,27,1491,281,180,160,1,-1,-1,-1
60,30,613,309,264,212,1,-1,-1,-1
60,31,482,318,180,220,1,-1,-1,-1
60,38,1953,255,331,190,1,-1,-1,-1
60,39,2262,553,332,412,1,-1,-1,-1
60,41,239,574,528,564,1,-1,-1,-1
60,43,2115,368,376,292,1,-1,-1,-1
60,44,2322,193,80,76,1,-1,-1,-1
60,45,982,278,152,196,1,-1,-1,-1
61,8,1372,586,651,693,1,-1,-1,-1
61,25,822,503,550,521,1,-1,-1,-1
61,27,1508,282,180,160,1,-1,-1,-1
61,30,635,310,264,212,1,-1,-1,-1
61,31,500,318,180,220,1,-1,-1,-1
61,38,1974,255,331,190,1,-1,-1,-1
61,41,257,569,528,564,1,-1,-1,-1
61,43,2130,368,376,292,1,-1,-1,-1
61,44,2341,193,80,76,1,-1,-1,-1
61,45,1001,278,152,196,1,-1,-1,-1
62,8,1371,564,684,728,1,-1,-1,-1
62,25,841,500,550,521,1,-1,-1,-1
62,27,1525,280,180,160,1,-1,-1,-1
62,30,651,309,264,212,1,-1,-1,-1
62,31,518,316,180,220,1,-1,-1,-1
62,38,1978,248,348,200,1,-1,-1,-1
62,41,266,569,528,564,1,-1,-1,-1
62,43,2151,372,358,278,1,-1,-1,-1
62,44,2359,191,80,76,1,-1,-1,-1
62,45,1019,276,152,196,1,-1,-1,-1
63,8,1379,565,684,728,1,-1,-1,-1
63,25,847,502,550,521,1,-1,-1,-1
63,30,658,308,264,212,1,-1,-1,-1
63,31,527,316,180,220,1,-1,-1,-1
63,38,1988,246,348,200,1,-1,-1,-1
63,41,278,572,528,564,1,-1,-1,-1
63,43,2158,372,358,278,1,-1,-1,-1
63,44,2369,191,80,76,1,-1,-1,-1
63,45,1028,275,152,196,1,-1,-1,-1
64,8,1397,565,684,728,1,-1,-1,-1
64,25,862,500,550,521,1,-1,-1,-1
64,30,675,308,264,212,1,-1,-1,-1
64,31,543,316,180,220,1,-1,-1,-1
64,38,2001,247,348,200,1,-1,-1,-1
64,43,2161,366,376,292,1,-1,-1,-1
64,44,2384,191,80,76,1,-1,-1,-1
64,45,1045,276,152,196,1,-1,-1,-1
65,8,1420,564,676,728,1,-1,-1,-1
65,25,892,500,900,532,1,-1,-1,-1
65,30,692,308,256,208,1,-1,-1,-1
65,31,556,312,196,220,1,-1,-1,-1
65,38,2000,240,360,288,1,-1,-1,-1
65,43,2160,360,352,284,1,-1,-1,-1
65,44,2404,192,76,80,1,-1,-1,-1
65,45,1072,276,144,200,1,-1,-1,-1
65,47,316,564,504,564,1,-1,-1,-1
65,48,2356,540,204,408,1,-1,-1,-1
65,49,1656,320,416,300,1,-1,-1,-1
65,50,996,672,352,484,1,-1,-1,-1
65,51,1564,276,176,168,1,-1,-1,-1
65,52,920,304,156,160,1,-1,-1,-1
66,8,1428,563,676,728,1,-1,-1,-1
66,25,891,499,900,532,1,-1,-1,-1
66,30,696,309,256,208,1,-1,-1,-1
66,31,561,313,196,220,1,-1,-1,-1
66,38,2002,240,360,288,1,-1,-1,-1
66,43,2161,360,352,284,1,-1,-1,-1
66,44,2411,192,76,80,1,-1,-1,-1
66,45,1077,277,144,200,1,-1,-1,-1
66,47,318,566,504,564,1,-1,-1,-1
66,48,2358,540,204,408,1,-1,-1,-1
66,49,1658,320,416,300,1,-1,-1,-1
66,50,1008,687,335,461,1,-1,-1,-1
66,51,1567,276,176,168,1,-1,-1,-1
66,52,925,305,156,160,1,-1,-1,-1
67,8,1451,583,644,693,1,-1,-1,-1
67,25,904,502,900,532,1,-1,-1,-1
67,30,709,309,256,208,1,-1,-1,-1
67,31,573,315,196,220,1,-1,-1,-1
67,38,2014,241,360,288,1,-1,-1,-1
67,43,2169,361,352,284,1,-1,-1,-1
67,44,2422,193,76,80,1,-1,-1,-1
67,45,1091,277,144,200,1,-1,-1,-1
67,47,323,567,504,564,1,-1,-1,-1
67,48,2365,542,204,408,1,-1,-1,-1
67,49,1666,321,416,300,1,-1,-1,-1
67,50,1007,677,352,484,1,-1,-1,-1
67,51,1580,278,176,168,1,-1,-1,-1
67,52,936,306,156,160,1,-1,-1,-1
68,8,1464,582,644,693,1,-1,-1,-1
68,25,913,500,900,532,1,-1,-1,-1
68,30,718,309,256,208,1,-1,-1,-1
68,31,585,314,196,220,1,-1,-1,-1
68,38,2031,246,343,274,1,-1,-1,-1
68,43,2175,362,352,284,1,-1,-1,-1
68,44,2433,194,76,80,1,-1,-1,-1
68,45,1100,278,144,200,1,-1,-1,-1
68,47,333,568,504,564,1,-1,-1,-1
68,48,2371,541,204,408,1,-1,-1,-1
68,49,1669,322,416,300,1,-1,-1,-1
68,51,1587,279,176,168,1,-1,-1,-1
68,52,944,306,156,160,1,-1,-1,-1
69,8,1452,567,676,728,1,-1,-1,-1
69,25,938,511,857,507,1,-1,-1,-1
69,30,722,310,256,208,1,-1,-1,-1
69,31,588,314,196,220,1,-1,-1,-1
69,38,2034,246,343,274,1,-1,-1,-1
69,43,2177,362,352,284,1,-1,-1,-1
69,44,2439,194,76,80,1,-1,-1,-1
69,45,1104,277,144,200,1,-1,-1,-1
69,47,337,570,504,564,1,-1,-1,-1
69,48,2374,541,204,408,1,-1,-1,-1
69,49,1668,322,416,300,1,-1,-1,-1
69,51,1590,281,176,168,1,-1,-1,-1
69,52,946,306,156,160,1,-1,-1,-1
70,8,1461,570,676,728,1,-1,-1,-1
70,25,949,506,857,507,1,-1,-1,-1
70,30,729,310,256,208,1,-1,-1,-1
70,31,594,315,196,220,1,-1,-1,-1
70,38,2042,249,343,274,1,-1,-1,-1
70,43,2180,364,352,284,1,-1,-1,-1
70,44,2446,196,76,80,1,-1,-1,-1
70,45,1112,279,144,200,1,-1,-1,-1
70,47,344,574,504,564,1,-1,-1,-1
70,52,951,307,156,160,1,-1,-1,-1
71,8,1467,569,676,728,1,-1,-1,-1
71,25,955,514,857,507,1,-1,-1,-1
71,30,737,312,256,208,1,-1,-1,-1
71,31,604,318,196,220,1,-1,-1,-1
71,38,2048,251,343,274,1,-1,-1,-1
71,43,2185,365,352,284,1,-1,-1,-1
71,44,2453,197,76,80,1,-1,-1,-1
71,45,1120,281,144,200,1,-1,-1,-1
71,52,957,309,156,160,1,-1,-1,-1
72,8,1470,569,676,728,1,-1,-1,-1
72,25,962,512,857,507,1,-1,-1,-1
72,30,741,314,256,208,1,-1,-1,-1
72,31,608,320,196,220,1,-1,-1,-1
72,38,2051,252,343,274,1,-1,-1,-1
72,43,2188,367,352,284,1,-1,-1,-1
72,44,2459,199,76,80,1,-1,-1,-1
72,45,1125,283,144,200,1,-1,-1,-1
72,52,959,310,156,160,1,-1,-1,-1
73,8,1476,572,660,732,1,-1,-1,-1
73,25,948,516,532,488,1,-1,-1,-1
73,30,756,320,252,204,1,-1,-1,-1
73,31,616,324,192,220,1,-1,-1,-1
73,38,2044,252,372,272,1,-1,-1,-1
73,43,2200,372,344,288,1,-1,-1,-1
73,44,2459,199,76,80,1,-1,-1,-1
73,45,1136,288,164,196,1,-1,-1,-1
73,52,959,310,156,160,1,-1,-1,-1
73,53,376,572,504,568,1,-1,-1,-1
73,54,2416,552,140,376,1,-1,-1,-1
73,55,1680,328,380,300,1,-1,-1,-1
73,56,992,684,440,480,1,-1,-1,-1
74,8,1478,568,660,732,1,-1,-1,-1
74,25,967,529,507,465,1,-1,-1,-1
74,30,762,322,252,204,1,-1,-1,-1
74,31,621,326,192,220,1,-1,-1,-1
74,38,2048,252,372,272,1,-1,-1,-1
74,43,2202,374,344,288,1,-1,-1,-1
74,44,2474,203,76,80,1,-1,-1,-1
74,45,1141,290,164,196,1,-1,-1,-1
74,53,364,564,529,596,1,-1,-1,-1
74,54,2417,552,140,376,1,-1,-1,-1
74,55,1684,331,380,300,1,-1,-1,-1
74,56,996,685,440,480,1,-1,-1,-1
75,8,1486,574,660,732,1,-1,-1,-1
75,25,973,532,507,465,1,-1,-1,-1
75,30,767,324,252,204,1,-1,-1,-1
75,31,626,328,192,220,1,-1,-1,-1
75,38,2051,254,372,272,1,-1,-1,-1
75,43,2204,376,344,288,1,-1,-1,-1
75,44,2475,202,80,84,1,-1,-1,-1
75,45,1146,291,164,196,1,-1,-1,-1
75,53,371,567,529,596,1,-1,-1,-1
75,54,2419,554,140,376,1,-1,-1,-1
75,55,1686,333,380,300,1,-1,-1,-1
75,56,1000,689,440,480,1,-1,-1,-1
76,8,1495,572,660,732,1,-1,-1,-1
76,25,980,532,507,465,1,-1,-1,-1
76,30,775,326,252,204,1,-1,-1,-1
76,31,635,331,192,220,1,-1,-1,-1
76,38,2055,257,372,272,1,-1,-1,-1
76,43,2209,380,344,288,1,-1,-1,-1
76,44,2485,205,80,84,1,-1,-1,-1
76,45,1154,294,164,196,1,-1,-1,-1
76,53,378,569,529,596,1,-1,-1,-1
76,54,2425,562,133,358,1,-1,-1,-1
76,55,1690,334,380,300,1,-1,-1,-1
76,56,1009,692,440,480,1,-1,-1,-1
77,8,1504,575,660,732,1,-1,-1,-1
77,25,991,534,507,465,1,-1,-1,-1
77,30,788,332,240,194,1,-1,-1,-1
77,31,644,333,192,220,1,-1,-1,-1
77,38,2063,260,372,272,1,-1,-1,-1
77,43,2214,383,344,288,1,-1,-1,-1
77,44,2494,206,80,84,1,-1,-1,-1
77,45,1165,295,164,196,1,-1,-1,-1
